,estimated_stock_pct,quantity,temperature,category,unit_price,hour,day,dayofweek
5112,0.17,0.0,-0.5760544217687076,seafood,16.49,12,4,4
5113,0.97,0.0,-0.5760544217687076,packaged foods,2.49,12,4,4
5114,0.8633333333333333,0.0,-0.5760544217687076,frozen,8.19,12,4,4
5115,0.9,0.0,-0.5760544217687076,frozen,5.99,12,4,4
5116,0.85,0.0,-0.5760544217687076,baked goods,10.19,12,4,4
5117,1.0,0.0,-0.5760544217687076,refrigerated items,8.99,12,4,4
5118,0.71,0.0,-0.5760544217687076,spices and herbs,3.99,12,4,4
5119,0.67,1.0,-0.5760544217687076,refrigerated items,8.19,12,4,4
5120,0.49000000000000005,3.0,-0.5760544217687076,vegetables,0.49,12,4,4
5121,0.33,2.0,-0.5760544217687076,baked goods,10.19,12,4,4
5122,0.34,0.0,-0.5760544217687076,frozen,7.49,12,4,4
5123,0.01,0.0,-0.5760544217687076,frozen,7.19,12,4,4
5124,0.42,2.0,-0.5760544217687076,cleaning products,15.49,12,4,4
5125,0.22,0.0,-0.5760544217687076,beverages,16.19,12,4,4
5126,0.315,2.0,-0.5760544217687076,medicine,20.99,12,4,4
5127,0.66,0.0,-0.5760544217687076,baby products,12.49,12,4,4
5128,0.05,0.0,-0.5760544217687076,cheese,6.49,12,4,4
5129,0.78,0.0,-0.5760544217687076,dairy,7.19,12,4,4
5130,0.63,0.0,-0.5760544217687076,baked goods,4.99,12,4,4
5131,0.31,0.0,-0.5760544217687076,spices and herbs,5.49,12,4,4
5132,0.99,0.0,-0.5760544217687076,seafood,10.19,12,4,4
5133,0.3,0.0,-0.5760544217687076,personal care,6.99,12,4,4
5134,0.425,4.0,-0.5760544217687076,cheese,4.99,12,4,4
5135,0.39,0.0,-0.5760544217687076,medicine,11.49,12,4,4
5136,0.96,0.0,-0.5760544217687076,frozen,7.19,12,4,4
5137,0.225,0.0,-0.5760544217687076,baby products,7.19,12,4,4
5138,1.0,2.0,-0.5760544217687076,personal care,10.99,12,4,4
5139,0.27249999999999996,5.0,-0.5760544217687076,fruit,0.19,12,4,4
5140,0.445,0.0,-0.5760544217687076,canned foods,8.99,12,4,4
5141,0.48600000000000004,0.0,-0.5760544217687076,refrigerated items,7.19,12,4,4
5142,0.45499999999999996,0.0,-0.5760544217687076,cleaning products,9.49,12,4,4
5143,0.24,3.0,-0.5760544217687076,meat,11.49,12,4,4
5144,0.84,2.0,-0.5760544217687076,fruit,4.49,12,4,4
5145,0.82,0.0,-0.5760544217687076,condiments and sauces,4.49,12,4,4
5146,0.36,1.0,-0.5760544217687076,fruit,0.19,12,4,4
5147,0.03,0.0,-0.5760544217687076,spices and herbs,2.49,12,4,4
5148,0.14,0.0,-0.5760544217687076,medicine,10.19,12,4,4
5149,0.58,0.0,-0.5760544217687076,pets,9.49,12,4,4
5150,0.39,10.0,-0.5760544217687076,vegetables,1.49,12,4,4
5151,0.62,0.0,-0.5760544217687076,beverages,15.19,12,4,4
5152,0.02,1.0,-0.5760544217687076,vegetables,1.49,12,4,4
5153,0.82,2.0,-0.5760544217687076,cheese,5.49,12,4,4
5154,0.21,0.0,-0.5760544217687076,pets,9.49,12,4,4
5155,0.605,0.0,-0.5760544217687076,packaged foods,8.49,12,4,4
5156,0.41,0.0,-0.5760544217687076,packaged foods,4.99,12,4,4
5157,0.5,0.0,-0.5760544217687076,refrigerated items,8.19,12,4,4
5158,0.72,5.0,-0.5760544217687076,medicine,22.19,12,4,4
5159,0.21,0.0,-0.5760544217687076,baking,2.49,12,4,4
5160,0.43000000000000005,0.0,-0.5760544217687076,meat,18.49,12,4,4
5161,0.52,0.0,-0.5760544217687076,snacks,1.99,12,4,4
5162,0.6950000000000001,0.0,-0.5760544217687076,baby products,9.99,12,4,4
5163,0.19999999999999998,1.0,-0.5760544217687076,vegetables,1.99,12,4,4
5164,1.0,0.0,-0.5760544217687076,snacks,1.49,12,4,4
5165,0.4066666666666667,0.0,-0.5760544217687076,dairy,7.19,12,4,4
5166,0.31,0.0,-0.5760544217687076,baked goods,9.99,12,4,4
5167,0.7150000000000001,0.0,-0.5760544217687076,snacks,2.99,12,4,4
5168,0.5700000000000001,7.0,-0.5760544217687076,vegetables,4.99,12,4,4
5169,0.33,0.0,-0.5760544217687076,personal care,7.49,12,4,4
5170,0.42,1.0,-0.5760544217687076,cheese,6.49,12,4,4
5171,0.21,0.0,-0.5760544217687076,canned foods,7.49,12,4,4
5172,0.8366666666666666,0.0,-0.5760544217687076,canned foods,8.99,12,4,4
5173,0.03,2.0,-0.5760544217687076,seafood,18.49,12,4,4
5174,0.41,2.0,-0.5760544217687076,canned foods,8.19,12,4,4
5175,0.45499999999999996,1.0,-0.5760544217687076,seafood,18.19,12,4,4
5176,0.26666666666666666,0.0,-0.5760544217687076,pets,8.99,12,4,4
5177,0.96,0.0,-0.5760544217687076,spices and herbs,0.49,12,4,4
5178,0.55,0.0,-0.5760544217687076,baby products,15.99,12,4,4
5179,0.96,0.0,-0.5760544217687076,vegetables,1.99,12,4,4
5180,0.05,0.0,-0.5760544217687076,dairy,8.19,12,4,4
5181,0.84,0.0,-0.5760544217687076,canned foods,2.49,12,4,4
5182,0.48,6.0,-0.5760544217687076,pets,11.99,12,4,4
5183,0.13,0.0,-0.5760544217687076,snacks,0.19,12,4,4
5184,0.46,0.0,-0.5760544217687076,spices and herbs,5.19,12,4,4
5185,0.53,4.0,-0.5760544217687076,seafood,10.19,12,4,4
5186,0.79,0.0,-0.5760544217687076,refrigerated items,6.99,12,4,4
5187,0.25,8.0,-0.5760544217687076,vegetables,4.19,12,4,4
5188,0.48,2.0,-0.5760544217687076,canned foods,2.99,12,4,4
5189,0.495,0.0,-0.5760544217687076,condiments and sauces,9.19,12,4,4
5190,0.81,0.0,-0.5760544217687076,personal care,12.19,12,4,4
5191,0.345,0.0,-0.5760544217687076,frozen,11.19,12,4,4
5192,0.54,0.0,-0.5760544217687076,baking,2.19,12,4,4
5193,0.79,0.0,-0.5760544217687076,baking,7.49,12,4,4
5194,0.36000000000000004,0.0,-0.5760544217687076,canned foods,8.49,12,4,4
5195,0.72,0.0,-0.5760544217687076,beverages,8.19,12,4,4
5196,0.43,0.0,-0.5760544217687076,baked goods,10.49,12,4,4
5197,0.91,0.0,-0.5760544217687076,spices and herbs,4.99,12,4,4
5198,0.42,0.0,-0.5760544217687076,snacks,0.49,12,4,4
5199,0.27,6.0,-0.5760544217687076,fruit,4.99,12,4,4
5200,1.0,4.0,-0.5760544217687076,meat,19.99,12,4,4
5201,0.5,0.0,-0.5760544217687076,packaged foods,6.99,12,4,4
5202,0.58,2.0,-0.5760544217687076,canned foods,8.99,12,4,4
5203,1.0,2.0,-0.5760544217687076,baking,7.99,12,4,4
5204,0.135,0.0,-0.5760544217687076,snacks,3.19,12,4,4
5205,0.25,0.0,-0.3119917012448133,kitchen,11.19,13,4,4
5206,0.77,0.0,-0.3119917012448133,baby products,14.19,13,4,4
5207,0.29,0.0,-0.3119917012448133,beverages,20.19,13,4,4
5208,0.86,0.0,-0.3119917012448133,canned foods,2.49,13,4,4
5209,0.635,0.0,-0.3119917012448133,meat,12.49,13,4,4
5210,0.82,0.0,-0.3119917012448133,seafood,12.49,13,4,4
5211,0.44333333333333336,1.0,-0.3119917012448133,refrigerated items,10.99,13,4,4
5212,0.45,3.0,-0.3119917012448133,frozen,13.49,13,4,4
5213,0.51,0.0,-0.3119917012448133,pets,11.19,13,4,4
5214,0.67,0.0,-0.3119917012448133,meat,16.19,13,4,4
5215,0.64,1.0,-0.3119917012448133,cleaning products,16.99,13,4,4
5216,0.38,0.0,-0.3119917012448133,spices and herbs,4.99,13,4,4
5217,0.09,0.0,-0.3119917012448133,medicine,19.99,13,4,4
5218,0.675,0.0,-0.3119917012448133,condiments and sauces,9.99,13,4,4
5219,0.51,0.0,-0.3119917012448133,medicine,20.49,13,4,4
5220,0.24,4.0,-0.3119917012448133,fruit,1.49,13,4,4
5221,0.01,0.0,-0.3119917012448133,refrigerated items,4.49,13,4,4
5222,0.54,2.0,-0.3119917012448133,pets,8.49,13,4,4
5223,0.88,0.0,-0.3119917012448133,frozen,12.49,13,4,4
5224,0.31,0.0,-0.3119917012448133,baby products,10.19,13,4,4
5225,0.35,1.0,-0.3119917012448133,packaged foods,6.19,13,4,4
5226,0.17,0.0,-0.3119917012448133,snacks,0.49,13,4,4
5227,0.48,4.0,-0.3119917012448133,spices and herbs,3.49,13,4,4
5228,0.19,0.0,-0.3119917012448133,cheese,9.99,13,4,4
5229,0.63,0.0,-0.3119917012448133,kitchen,10.49,13,4,4
5230,0.435,0.0,-0.3119917012448133,snacks,4.19,13,4,4
5231,0.09,0.0,-0.3119917012448133,kitchen,19.19,13,4,4
5232,0.745,0.0,-0.3119917012448133,baked goods,4.99,13,4,4
5233,0.96,0.0,-0.3119917012448133,cleaning products,10.99,13,4,4
5234,0.87,0.0,-0.3119917012448133,baking,7.99,13,4,4
5235,0.53,0.0,-0.3119917012448133,frozen,4.99,13,4,4
5236,0.79,3.0,-0.3119917012448133,refrigerated items,5.99,13,4,4
5237,0.28500000000000003,0.0,-0.3119917012448133,cheese,5.49,13,4,4
5238,0.87,0.0,-0.3119917012448133,kitchen,16.19,13,4,4
5239,0.56,0.0,-0.3119917012448133,baked goods,5.49,13,4,4
5240,0.40499999999999997,0.0,-0.3119917012448133,personal care,5.49,13,4,4
5241,0.69,0.0,-0.3119917012448133,baby products,14.99,13,4,4
5242,0.38,0.0,-0.3119917012448133,meat,16.19,13,4,4
5243,0.605,0.0,-0.3119917012448133,beverages,5.19,13,4,4
5244,0.34,0.0,-0.3119917012448133,seafood,18.49,13,4,4
5245,0.54,1.0,-0.3119917012448133,canned foods,7.19,13,4,4
5246,0.515,0.0,-0.3119917012448133,cleaning products,17.19,13,4,4
5247,0.87,0.0,-0.3119917012448133,refrigerated items,6.19,13,4,4
5248,0.39999999999999997,0.0,-0.3119917012448133,fruit,0.49,13,4,4
5249,0.59,1.0,-0.3119917012448133,seafood,19.19,13,4,4
5250,0.07,0.0,-0.3119917012448133,baked goods,7.49,13,4,4
5251,0.43,4.0,-0.3119917012448133,kitchen,15.49,13,4,4
5252,0.92,2.0,-0.3119917012448133,fruit,3.99,13,4,4
5253,0.59,0.0,-0.3119917012448133,refrigerated items,6.49,13,4,4
5254,0.52,0.0,-0.3119917012448133,baby products,15.19,13,4,4
5255,0.64,0.0,-0.3119917012448133,baked goods,6.49,13,4,4
5256,0.64,4.0,-0.3119917012448133,beverages,14.49,13,4,4
5257,0.685,0.0,-0.3119917012448133,dairy,9.49,13,4,4
5258,0.72,0.0,-0.3119917012448133,dairy,5.99,13,4,4
5259,1.0,0.0,-0.3119917012448133,vegetables,4.49,13,4,4
5260,0.6,0.0,-0.3119917012448133,personal care,9.99,13,4,4
5261,0.36,8.0,-0.3119917012448133,seafood,16.49,13,4,4
5262,0.29,0.0,-0.3119917012448133,baked goods,4.19,13,4,4
5263,0.6525,0.0,-0.3119917012448133,packaged foods,2.49,13,4,4
5264,0.21,0.0,-0.3119917012448133,cleaning products,8.49,13,4,4
5265,0.06,0.0,-0.3119917012448133,frozen,8.19,13,4,4
5266,0.12,3.0,-0.3119917012448133,seafood,19.49,13,4,4
5267,0.74,3.0,-0.3119917012448133,kitchen,17.19,13,4,4
5268,0.5,0.0,-0.3119917012448133,spices and herbs,3.99,13,4,4
5269,0.59,0.0,-0.3119917012448133,baked goods,10.19,13,4,4
5270,0.6,0.0,-0.3119917012448133,frozen,7.49,13,4,4
5271,0.16,0.0,-0.3119917012448133,frozen,7.19,13,4,4
5272,0.6,3.0,-0.3119917012448133,baked goods,10.49,13,4,4
5273,0.35,0.0,-0.3119917012448133,cleaning products,15.49,13,4,4
5274,0.705,0.0,-0.3119917012448133,frozen,9.49,13,4,4
5275,0.43999999999999995,0.0,-0.3119917012448133,medicine,20.99,13,4,4
5276,0.94,2.0,-0.3119917012448133,baby products,12.49,13,4,4
5277,0.05,2.0,-0.3119917012448133,cheese,6.49,13,4,4
5278,0.52,4.0,-0.3119917012448133,dairy,7.19,13,4,4
5279,0.6,0.0,-0.3119917012448133,cleaning products,16.99,13,4,4
5280,0.5700000000000001,0.0,-0.3119917012448133,spices and herbs,5.49,13,4,4
5281,0.02,0.0,-0.3119917012448133,seafood,10.19,13,4,4
5282,0.13,0.0,-0.3119917012448133,personal care,6.99,13,4,4
5283,0.46499999999999997,0.0,-0.3119917012448133,medicine,11.49,13,4,4
5284,0.25,0.0,-0.3119917012448133,baby products,7.19,13,4,4
5285,0.75,0.0,-0.3119917012448133,personal care,10.99,13,4,4
5286,0.665,4.0,-0.3119917012448133,fruit,0.19,13,4,4
5287,0.48,4.0,-0.3119917012448133,canned foods,8.99,13,4,4
5288,0.97,0.0,-0.3119917012448133,refrigerated items,7.19,13,4,4
5289,0.09,2.0,-0.3119917012448133,fruit,4.49,13,4,4
5290,0.38,0.0,-0.3119917012448133,spices and herbs,0.19,13,4,4
5291,0.95,0.0,-0.3119917012448133,spices and herbs,4.19,13,4,4
5292,0.09,0.0,-0.3119917012448133,spices and herbs,2.49,13,4,4
5293,0.13,0.0,-0.3119917012448133,spices and herbs,2.19,13,4,4
5294,0.4275,0.0,-0.3119917012448133,pets,9.49,13,4,4
5295,0.05,4.0,-0.3119917012448133,vegetables,1.49,13,4,4
5296,0.44999999999999996,0.0,-0.3119917012448133,beverages,7.99,13,4,4
5297,0.45,0.0,-0.3119917012448133,personal care,4.49,13,4,4
5298,0.47,0.0,-0.3119917012448133,packaged foods,2.99,13,4,4
5299,0.37,0.0,-0.3119917012448133,seafood,17.99,13,4,4
5300,0.32666666666666666,2.0,-0.3119917012448133,canned foods,7.49,13,4,4
5301,0.06,0.0,-0.3119917012448133,baking,2.19,13,4,4
5302,0.12,0.0,-0.3119917012448133,medicine,23.99,13,4,4
5303,0.44999999999999996,0.0,-0.3119917012448133,meat,18.49,13,4,4
5304,0.48,0.0,-0.3119917012448133,snacks,1.99,13,4,4
5305,0.61,1.0,-0.3119917012448133,frozen,11.99,13,4,4
5306,0.71,0.0,-0.3119917012448133,cheese,9.99,13,4,4
5307,0.69,4.0,-0.3119917012448133,vegetables,1.99,13,4,4
5308,0.83,0.0,-0.3119917012448133,beverages,13.19,13,4,4
5309,0.27,0.0,-0.3119917012448133,frozen,13.99,13,4,4
5310,0.96,0.0,-0.3119917012448133,baking,2.49,13,4,4
5311,0.43,0.0,-0.3119917012448133,cleaning products,14.19,13,4,4
5312,0.92,3.0,-0.3119917012448133,packaged foods,3.49,13,4,4
5313,0.5,0.0,-0.3119917012448133,personal care,7.49,13,4,4
5314,0.84,2.0,-0.3119917012448133,fruit,3.99,13,4,4
5315,0.95,7.0,-0.3119917012448133,cheese,6.49,13,4,4
5316,0.98,0.0,-0.3119917012448133,canned foods,7.49,13,4,4
5317,0.565,0.0,-0.3119917012448133,canned foods,8.99,13,4,4
5318,0.55,0.0,-0.3119917012448133,seafood,18.49,13,4,4
5319,0.625,1.0,-0.3119917012448133,refrigerated items,8.99,13,4,4
5320,0.16,0.0,-0.3119917012448133,cleaning products,11.99,13,4,4
5321,0.9,0.0,-0.3119917012448133,spices and herbs,0.49,13,4,4
5322,0.38666666666666666,0.0,-0.3119917012448133,cleaning products,14.19,13,4,4
5323,0.04,0.0,-0.3119917012448133,dairy,9.19,13,4,4
5324,0.57,4.0,-0.3119917012448133,baby products,13.49,13,4,4
5325,0.15,0.0,-0.3119917012448133,snacks,1.19,13,4,4
5326,0.49,0.0,-0.3119917012448133,pets,11.99,13,4,4
5327,0.75,0.0,-0.3119917012448133,spices and herbs,5.19,13,4,4
5328,0.9,0.0,-0.3119917012448133,seafood,10.19,13,4,4
5329,0.5,0.0,-0.3119917012448133,refrigerated items,6.99,13,4,4
5330,0.22,0.0,-0.3119917012448133,vegetables,4.19,13,4,4
5331,0.3866666666666667,0.0,-0.3119917012448133,canned foods,2.99,13,4,4
5332,0.31,0.0,-0.3119917012448133,personal care,5.19,13,4,4
5333,0.61,0.0,-0.3119917012448133,personal care,12.19,13,4,4
5334,0.3,0.0,-0.3119917012448133,canned foods,3.49,13,4,4
5335,0.12,0.0,-0.3119917012448133,baked goods,7.99,13,4,4
5336,0.02,0.0,-0.3119917012448133,frozen,11.19,13,4,4
5337,0.42,1.0,-0.3119917012448133,baby products,8.19,13,4,4
5338,0.97,0.0,-0.3119917012448133,packaged foods,2.19,13,4,4
5339,0.4,0.0,-0.3119917012448133,baking,7.49,13,4,4
5340,0.35,1.0,-0.3119917012448133,beverages,11.49,13,4,4
5341,0.76,1.0,-0.3119917012448133,beverages,8.19,13,4,4
5342,0.99,14.0,-0.3119917012448133,meat,8.99,13,4,4
5343,0.5900000000000001,11.0,-0.3119917012448133,fruit,4.99,13,4,4
5344,0.21,0.0,-0.3119917012448133,meat,19.99,13,4,4
5345,0.52,0.0,-0.3119917012448133,cleaning products,14.19,13,4,4
5346,0.635,0.0,-0.3119917012448133,canned foods,8.99,13,4,4
5347,0.2,0.0,-0.3119917012448133,condiments and sauces,8.49,13,4,4
5348,0.01,0.0,-0.3119917012448133,medicine,15.49,13,4,4
5349,0.39249999999999996,0.0,-0.30028688524590164,kitchen,11.19,14,4,4
5350,0.6,0.0,-0.30028688524590164,vegetables,1.49,14,4,4
5351,0.21,0.0,-0.30028688524590164,pets,8.19,14,4,4
5352,0.42,2.0,-0.30028688524590164,canned foods,2.49,14,4,4
5353,0.75,0.0,-0.30028688524590164,refrigerated items,10.99,14,4,4
5354,0.19,0.0,-0.30028688524590164,beverages,15.99,14,4,4
5355,0.58,0.0,-0.30028688524590164,frozen,13.49,14,4,4
5356,0.83,0.0,-0.30028688524590164,pets,11.19,14,4,4
5357,0.36,0.0,-0.30028688524590164,fruit,3.99,14,4,4
5358,0.87,1.0,-0.30028688524590164,kitchen,13.19,14,4,4
5359,0.555,2.0,-0.30028688524590164,medicine,19.99,14,4,4
5360,0.39,2.0,-0.30028688524590164,baked goods,8.99,14,4,4
5361,0.53,0.0,-0.30028688524590164,beverages,11.99,14,4,4
5362,0.12,0.0,-0.30028688524590164,baking,8.19,14,4,4
5363,0.97,8.0,-0.30028688524590164,fruit,1.49,14,4,4
5364,0.89,0.0,-0.30028688524590164,baking,7.49,14,4,4
5365,0.865,4.0,-0.30028688524590164,pets,8.49,14,4,4
5366,0.67,0.0,-0.30028688524590164,packaged foods,6.19,14,4,4
5367,0.57,3.0,-0.30028688524590164,cleaning products,16.49,14,4,4
5368,0.22,0.0,-0.30028688524590164,beverages,16.19,14,4,4
5369,0.43,0.0,-0.30028688524590164,dairy,8.19,14,4,4
5370,0.5033333333333333,4.0,-0.30028688524590164,kitchen,18.49,14,4,4
5371,0.46,0.0,-0.30028688524590164,spices and herbs,3.49,14,4,4
5372,0.8,0.0,-0.30028688524590164,condiments and sauces,3.19,14,4,4
5373,0.01,2.0,-0.30028688524590164,kitchen,10.49,14,4,4
5374,0.8300000000000001,0.0,-0.30028688524590164,pets,14.49,14,4,4
5375,0.21,3.0,-0.30028688524590164,frozen,4.99,14,4,4
5376,0.6366666666666667,0.0,-0.30028688524590164,cheese,5.49,14,4,4
5377,0.79,0.0,-0.30028688524590164,cleaning products,7.49,14,4,4
5378,0.685,5.0,-0.30028688524590164,kitchen,16.19,14,4,4
5379,0.93,0.0,-0.30028688524590164,baked goods,5.49,14,4,4
5380,0.85,0.0,-0.30028688524590164,cleaning products,9.49,14,4,4
5381,0.4266666666666666,0.0,-0.30028688524590164,meat,16.19,14,4,4
5382,0.72,0.0,-0.30028688524590164,beverages,5.19,14,4,4
5383,0.28,3.0,-0.30028688524590164,snacks,1.99,14,4,4
5384,0.43,0.0,-0.30028688524590164,snacks,3.19,14,4,4
5385,0.76,1.0,-0.30028688524590164,cleaning products,17.19,14,4,4
5386,0.01,1.0,-0.30028688524590164,refrigerated items,6.19,14,4,4
5387,0.595,8.0,-0.30028688524590164,fruit,0.49,14,4,4
5388,0.15,0.0,-0.30028688524590164,seafood,19.19,14,4,4
5389,0.75,0.0,-0.30028688524590164,kitchen,15.49,14,4,4
5390,0.91,0.0,-0.30028688524590164,meat,20.49,14,4,4
5391,0.45333333333333337,4.0,-0.30028688524590164,fruit,3.99,14,4,4
5392,0.32,0.0,-0.30028688524590164,personal care,3.49,14,4,4
5393,0.69,3.0,-0.30028688524590164,seafood,12.99,14,4,4
5394,0.56,0.0,-0.30028688524590164,condiments and sauces,5.49,14,4,4
5395,0.54,0.0,-0.30028688524590164,baking,3.99,14,4,4
5396,0.68,0.0,-0.30028688524590164,baked goods,8.49,14,4,4
5397,0.4366666666666667,2.0,-0.30028688524590164,baked goods,6.49,14,4,4
5398,0.38,0.0,-0.30028688524590164,dairy,9.49,14,4,4
5399,0.88,0.0,-0.30028688524590164,cheese,11.19,14,4,4
5400,0.31,0.0,-0.30028688524590164,frozen,8.99,14,4,4
5401,0.65,0.0,-0.30028688524590164,beverages,10.49,14,4,4
5402,0.53,0.0,-0.30028688524590164,vegetables,4.49,14,4,4
5403,0.51,0.0,-0.30028688524590164,personal care,16.19,14,4,4
5404,0.66,0.0,-0.30028688524590164,snacks,0.19,14,4,4
5405,0.97,0.0,-0.30028688524590164,personal care,9.99,14,4,4
5406,0.11,0.0,-0.30028688524590164,seafood,16.49,14,4,4
5407,0.31,0.0,-0.30028688524590164,packaged foods,2.49,14,4,4
5408,0.305,0.0,-0.30028688524590164,frozen,8.19,14,4,4
5409,0.26,2.0,-0.30028688524590164,beverages,6.19,14,4,4
5410,0.48666666666666664,0.0,-0.30028688524590164,personal care,8.49,14,4,4
5411,0.5,0.0,-0.30028688524590164,baking,6.99,14,4,4
5412,0.12,0.0,-0.30028688524590164,cleaning products,15.49,14,4,4
5413,0.375,0.0,-0.30028688524590164,frozen,9.49,14,4,4
5414,0.5733333333333334,0.0,-0.30028688524590164,medicine,20.99,14,4,4
5415,0.34,0.0,-0.30028688524590164,baby products,12.49,14,4,4
5416,0.62,0.0,-0.30028688524590164,pets,14.19,14,4,4
5417,0.52,1.0,-0.30028688524590164,spices and herbs,5.49,14,4,4
5418,0.315,0.0,-0.30028688524590164,baking,7.19,14,4,4
5419,0.57,0.0,-0.30028688524590164,personal care,6.99,14,4,4
5420,0.8666666666666667,3.0,-0.30028688524590164,cheese,4.99,14,4,4
5421,0.24,1.0,-0.30028688524590164,baby products,7.19,14,4,4
5422,0.82,0.0,-0.30028688524590164,personal care,10.99,14,4,4
5423,0.97,0.0,-0.30028688524590164,fruit,0.19,14,4,4
5424,0.87,1.0,-0.30028688524590164,refrigerated items,7.19,14,4,4
5425,0.52,0.0,-0.30028688524590164,meat,11.49,14,4,4
5426,0.08,3.0,-0.30028688524590164,condiments and sauces,4.49,14,4,4
5427,0.59,0.0,-0.30028688524590164,spices and herbs,0.19,14,4,4
5428,0.16999999999999998,0.0,-0.30028688524590164,medicine,12.99,14,4,4
5429,0.26,0.0,-0.30028688524590164,spices and herbs,2.49,14,4,4
5430,0.25,0.0,-0.30028688524590164,personal care,14.49,14,4,4
5431,0.1,3.0,-0.30028688524590164,beverages,7.99,14,4,4
5432,0.525,0.0,-0.30028688524590164,personal care,4.49,14,4,4
5433,0.88,3.0,-0.30028688524590164,kitchen,10.19,14,4,4
5434,0.71,0.0,-0.30028688524590164,beverages,15.19,14,4,4
5435,0.71,4.0,-0.30028688524590164,dairy,6.49,14,4,4
5436,0.36999999999999994,0.0,-0.30028688524590164,cheese,5.49,14,4,4
5437,0.98,4.0,-0.30028688524590164,refrigerated items,8.19,14,4,4
5438,0.17500000000000002,2.0,-0.30028688524590164,baked goods,5.99,14,4,4
5439,0.35000000000000003,0.0,-0.30028688524590164,medicine,23.99,14,4,4
5440,0.33,0.0,-0.30028688524590164,baking,2.49,14,4,4
5441,0.31,3.0,-0.30028688524590164,meat,18.49,14,4,4
5442,0.33499999999999996,0.0,-0.30028688524590164,cheese,9.99,14,4,4
5443,0.67,5.0,-0.30028688524590164,vegetables,1.99,14,4,4
5444,0.39,0.0,-0.30028688524590164,beverages,13.19,14,4,4
5445,0.96,3.0,-0.30028688524590164,dairy,7.19,14,4,4
5446,0.67,0.0,-0.30028688524590164,baking,2.49,14,4,4
5447,0.83,0.0,-0.30028688524590164,personal care,7.49,14,4,4
5448,0.74,1.0,-0.30028688524590164,fruit,3.99,14,4,4
5449,0.04,0.0,-0.30028688524590164,cheese,6.49,14,4,4
5450,0.62,2.0,-0.30028688524590164,canned foods,8.99,14,4,4
5451,0.82,1.0,-0.30028688524590164,seafood,18.49,14,4,4
5452,0.63,4.0,-0.30028688524590164,cheese,14.99,14,4,4
5453,0.36,0.0,-0.30028688524590164,beverages,15.99,14,4,4
5454,0.09,2.0,-0.30028688524590164,beverages,7.49,14,4,4
5455,1.0,0.0,-0.30028688524590164,refrigerated items,8.99,14,4,4
5456,0.64,4.0,-0.30028688524590164,spices and herbs,0.49,14,4,4
5457,0.35,0.0,-0.30028688524590164,baby products,15.99,14,4,4
5458,0.95,0.0,-0.30028688524590164,cleaning products,14.19,14,4,4
5459,0.54,3.0,-0.30028688524590164,condiments and sauces,9.19,14,4,4
5460,0.97,4.0,-0.30028688524590164,dairy,9.19,14,4,4
5461,0.99,4.0,-0.30028688524590164,dairy,8.19,14,4,4
5462,0.8,0.0,-0.30028688524590164,baby products,13.49,14,4,4
5463,0.43,0.0,-0.30028688524590164,packaged foods,5.49,14,4,4
5464,0.605,0.0,-0.30028688524590164,pets,11.99,14,4,4
5465,0.27,0.0,-0.30028688524590164,medicine,21.99,14,4,4
5466,0.505,0.0,-0.30028688524590164,seafood,10.19,14,4,4
5467,0.51,0.0,-0.30028688524590164,canned foods,2.99,14,4,4
5468,0.48,2.0,-0.30028688524590164,cheese,5.99,14,4,4
5469,0.52,0.0,-0.30028688524590164,personal care,5.19,14,4,4
5470,1.0,0.0,-0.30028688524590164,canned foods,3.49,14,4,4
5471,0.74,0.0,-0.30028688524590164,frozen,11.19,14,4,4
5472,0.96,0.0,-0.30028688524590164,baby products,8.19,14,4,4
5473,0.1,0.0,-0.30028688524590164,beverages,8.19,14,4,4
5474,0.27,0.0,-0.30028688524590164,spices and herbs,4.99,14,4,4
5475,0.42,1.0,-0.30028688524590164,snacks,0.49,14,4,4
5476,0.405,0.0,-0.30028688524590164,refrigerated items,3.19,14,4,4
5477,0.37,2.0,-0.30028688524590164,fruit,4.99,14,4,4
5478,0.35,3.0,-0.30028688524590164,meat,19.99,14,4,4
5479,0.95,0.0,-0.30028688524590164,cleaning products,14.19,14,4,4
5480,0.09,3.0,-0.30028688524590164,canned foods,8.99,14,4,4
5481,0.39,0.0,-0.30028688524590164,medicine,15.49,14,4,4
5482,0.13,0.0,-0.30028688524590164,spices and herbs,0.19,14,4,4
5483,0.415,0.0,-0.30028688524590164,baking,7.99,14,4,4
5484,0.34,0.0,-0.30028688524590164,snacks,3.19,14,4,4
5485,0.93,3.0,-0.3994,kitchen,11.19,15,4,4
5486,0.3,0.0,-0.3994,baby products,14.19,15,4,4
5487,0.77,0.0,-0.3994,baking,5.99,15,4,4
5488,0.16,0.0,-0.3994,pets,8.19,15,4,4
5489,0.62,3.0,-0.3994,canned foods,2.49,15,4,4
5490,0.19,4.0,-0.3994,meat,12.49,15,4,4
5491,0.12,0.0,-0.3994,seafood,12.49,15,4,4
5492,0.29,0.0,-0.3994,dairy,9.49,15,4,4
5493,0.23,0.0,-0.3994,beverages,15.99,15,4,4
5494,0.384,3.0,-0.3994,pets,11.19,15,4,4
5495,0.52,3.0,-0.3994,fruit,3.99,15,4,4
5496,0.115,0.0,-0.3994,cleaning products,16.99,15,4,4
5497,0.87,0.0,-0.3994,condiments and sauces,9.99,15,4,4
5498,0.16,0.0,-0.3994,medicine,20.49,15,4,4
